,0
410,0.0029913462
411,0.0022655798
412,0.0028409313
413,0.004535973
414,0.0065377313
415,0.0055239243
416,0.0040292256
417,0.0035027072
418,0.0036246465
419,0.0030829355
420,0.003352846
421,0.004551769
422,0.007093814
423,0.008696262
424,0.008946748
425,0.008543451
426,0.0073214974
427,0.0048478087
428,0.0026721768
429,0.0012271358
430,0.08716199
431,0.7041195
432,0.8013029
433,0.70728296
434,0.5356817
435,0.400716
436,0.29500872
437,0.21328658
438,0.14540716
439,0.08640722
440,0.035551194
441,0.014289978
442,0.0060185543
443,0.0018013533
444,0.00038708124
445,9.855525e-06
446,0.0
447,0.00026856206
448,0.0013514353
449,0.0011126155
450,0.0010612726
451,0.00069271476
452,0.0006042651
453,0.001209753
454,0.0012613675
455,0.002666913
456,0.0038299914
457,0.005928087
458,0.0052873376
459,0.0036800907
460,0.0050091776
461,0.0055399984
462,0.004631382
463,0.0033117384
464,0.002183411
465,0.0020855835
466,0.0025020598
467,0.0022805745
468,0.0025497717
469,0.003074949
470,0.0038205183
471,0.003748845
472,0.0036720948
473,0.0035738174
474,0.0027664164
475,0.046168067
476,0.39160663
477,0.5347494
478,0.48544958
479,0.41950992
480,0.334261
481,0.26998162
482,0.20838463
483,0.1545354
484,0.108247556
485,0.07652421
486,0.056478545
487,0.04169572
488,0.029812878
489,0.021173242
490,0.015686037
491,0.009925362
492,0.005234509
493,0.0033663884
494,0.0022812537
495,0.0026297024
496,0.003027458
497,0.003067079
498,0.0026361616
499,0.001693696
500,0.0014671325
501,0.00078756077
502,0.00039776298
503,0.0013792658
504,0.0021887952
505,0.0027699184
506,0.0025222532
507,0.0029130352
508,0.0038007598
509,0.0045635053
510,0.0056561343
511,0.00595887
512,0.0059166793
513,0.0049654054
514,0.0053212205
515,0.0068280995
516,0.0074650296
517,0.006478788
518,0.004226545
519,0.0023115312
520,0.0021680123
521,0.0048050364
522,0.0069821547
523,0.033862293
524,0.414881
525,0.49016377
526,0.42053258
527,0.3389811
528,0.28184792
529,0.22305502
530,0.1579018
531,0.098401316
532,0.043353803
533,0.009477734
534,0.003400951
535,0.0019044679
536,0.00082322815
537,0.0005602943
538,0.00029548514
539,4.638606e-05
540,0.0008808057
541,0.0025370575
542,0.003953221
543,0.004689367
544,0.0044686594
545,0.0040452196
546,0.0023842177
547,0.0022155887
548,0.0021034956
549,0.0018388025
550,0.0016359134
551,0.0028599373
552,0.0035157073
553,0.0032839377
554,0.00302282
555,0.0026211662
556,0.0021851875
557,0.0032919804
558,0.0040172134
559,0.0035471325
560,0.002832399
561,0.0035882434
562,0.0046650954
563,0.0031068558
564,0.0027110046
565,0.0020549076
566,0.0016382904
567,0.30905312
568,0.8528317
569,0.8075901
570,0.6278716
571,0.46443713
572,0.34378016
573,0.2538454
574,0.17981549
575,0.11626751
576,0.05935499
577,0.02140097
578,0.009479351
579,0.004996274
580,0.0028409571
581,0.0024054176
582,0.0021027157
583,0.0017902622
584,0.0025301464
585,0.0023876121
586,0.0010895077
587,0.00033616862
588,0.0014132312
589,0.0013702622
590,0.0016668935
591,0.0028771255
592,0.004328187
593,0.005407554
594,0.006458653
595,0.005859965
596,0.00477082
597,0.0042439806
598,0.0031187972
599,0.0021985748
600,0.0033037073
601,0.004969363
602,0.004823795
603,0.00446034
604,0.0031729985
605,0.002611513
606,0.0034214302
