,0
640,0.0063763782
641,0.0052383244
642,0.0035488196
643,0.00071045756
644,0.0
645,0.0
646,0.0008173287
647,0.0041475594
648,0.93003994
649,4.5792828
650,4.8971786
651,4.4462695
652,3.8721156
653,3.051706
654,2.3430905
655,1.7332721
656,1.2112931
657,0.7430233
658,0.31592977
659,0.08521621
660,0.023329718
661,0.008686447
662,0.0026198903
663,0.0
664,0.0
665,0.0
666,0.0
667,0.0
668,0.0
669,0.011039317
670,0.0173477
671,0.021202832
672,0.025197823
673,0.03671613
674,0.026404686
675,0.02246948
676,0.019781146
677,0.014779665
678,0.018989608
679,0.02209793
680,0.01667779
681,0.014455117
682,0.0132263005
683,0.007394396
684,0.0028741807
685,0.002047956
686,0.0046346337
687,0.004825577
688,0.006099537
689,0.012311757
690,0.01601383
691,0.018182546
692,0.013218105
693,0.0065298527
694,0.008539632
695,0.02414982
696,0.051011443
697,0.12994796
698,1.0065013
699,1.5232902
700,2.0296664
701,1.8504744
702,1.700449
703,1.4760375
704,1.2256614
705,1.0039309
706,0.7537136
707,0.50210565
708,0.25206655
709,0.09001981
710,0.03953727
711,0.015907291
712,0.0077830106
713,0.003656068
714,0.0029695705
715,0.0019853935
716,0.0005710721
717,0.0
718,0.0
719,0.0100750625
720,0.002925355
721,0.0016285628
722,0.003378883
723,0.010591701
724,0.010977301
725,0.009671239
726,0.008058424
727,0.012391849
728,0.0075963438
729,0.0040930957
730,0.006745547
731,0.006894145
732,0.012328269
733,0.015714962
734,0.009140808
735,0.0043151733
736,0.0036107618
737,0.013283248
738,0.01938723
739,0.032886468
740,0.3070683
741,1.0147887
742,1.3325112
743,1.3136989
744,1.1530238
745,0.9596982
746,0.75333405
747,0.56037265
748,0.34365714
749,0.16325839
750,0.07419908
751,0.035121825
752,0.016618775
753,0.005856728
754,0.0021160487
755,0.0
756,0.0035678372
757,0.005046852
758,0.0036085155
759,0.002730731
760,0.008450702
761,0.015204832
762,0.013018977
763,0.010824006
764,0.007197719
765,0.009443529
766,0.0077232895
767,0.008539667
768,0.004218012
769,0.002771467
770,0.010516696
771,0.015872497
772,0.0125196185
773,0.010311965
774,0.008281373
775,0.014698821
776,0.016153857
777,0.0071585253
778,0.004558608
779,0.00089384615
780,0.00041297078
781,0.0
782,0.0
783,0.0054813996
784,0.034895085
785,0.05049503
786,0.062885396
787,0.5376685
788,3.795972
789,5.8397126
790,5.230402
791,4.0687785
792,3.1698728
793,2.3792675
794,1.7226505
795,1.1915799
796,0.72213465
797,0.3154731
798,0.08982296
799,0.027456306
800,0.0137441475
801,0.007584382
802,0.004291365
803,0.0044100937
804,0.00184693
805,0.0
806,0.0
807,0.0
808,0.0005104542
809,0.010418739
810,0.029851254
811,0.034750465
812,0.030668769
813,0.026975978
814,0.026341371
815,0.022612073
816,0.013271168
817,0.010877281
818,0.008746035
819,0.0054359436
820,0.0023112297
821,0.0035135597
822,0.0028145462
823,0.001912713
824,0.010231182
825,0.020895466
826,0.019900054
827,0.0195591
828,0.021528214
829,0.023794949
830,0.02994518
831,0.05802922
832,0.08169685
833,0.08405703
834,0.36091897
835,1.8659811
836,2.1633742
837,1.9427041
838,1.8937225
839,1.6487749
840,1.2292631
841,0.8730799
842,0.544307
843,0.24122928
844,0.122104265
845,0.07461436
846,0.056472342
847,0.047237437
848,0.035463214
849,0.025440678
850,0.016248077
851,0.010007632
852,0.009474892
853,0.008858234
854,0.008733898
855,0.0066886544
856,0.009842943
857,0.016233262
858,0.016835026
859,0.015078899
860,0.016057977
861,0.023521796
862,0.023444826
863,0.013620136
864,0.014936224
865,0.0062887855
866,0.0077601224
867,0.0053161234
868,0.0021485407
869,0.0009630993
870,0.0018749237
871,0.0013637543
872,0.0
873,0.0060441494
874,0.00909628
875,0.023419142
876,0.027059697
877,0.030968059
878,0.16724335
879,3.1596763
880,5.7817936
881,5.187503
882,4.061852
883,3.0942783
884,2.416562
885,1.7836065
886,1.2383379
887,0.77039325
888,0.35029095
889,0.09444124
890,0.026050823
891,0.011974722
892,0.007063426
893,0.0042779
894,0.011034265
895,0.014111288
896,0.012852043
897,0.009374283
898,0.0050788596
899,0.0010477528
900,0.0041532675
901,0.0054812804
902,0.011535674
903,0.022837624
904,0.018089535
905,0.011163758
906,0.0064853765
907,0.002548974
908,0.0019049272
909,0.004553579
910,0.0075576305
911,0.005195139
912,0.004083977
913,0.006100895
914,0.009222785
915,0.01690358
916,0.022031179
917,0.022599168
918,0.02975173
919,0.04194321
920,0.039907508
921,0.036798067
922,0.033945143
923,0.027393727
924,0.038339563
925,0.17734171
926,0.53244835
927,0.6905891
928,0.6817303
929,0.6389437
930,0.5500413
931,0.42532837
932,0.27827787
933,0.1480923
934,0.06932528
935,0.03602379
936,0.015696602
937,0.0076394686
938,0.004056581
939,0.008068523
940,0.015977725
941,0.022031458
942,0.02574792
943,0.024769241
944,0.025403196
945,0.032789942
946,0.028911587
947,0.011274237
948,0.009476241
949,0.004157055
950,0.005958054
951,0.005047865
952,0.002673097
953,0.0013967343
954,0.00045274198
955,0.0014886409
956,0.003644012
957,0.0065352507
958,0.006050065
959,0.0035346895
960,0.0020565167
961,0.00019003451
962,0.0
963,0.005619174
964,0.01858201
965,0.020177446
966,0.036838196
967,0.046486333
968,0.050302073
969,0.4387442
970,2.7270834
971,4.3089204
972,4.0803585
973,3.3416264
974,2.7688072
975,2.2734528
976,1.81262
977,1.3966128
978,1.0457944
979,0.77219534
980,0.56121767
981,0.3875381
982,0.24625169
983,0.14174764
984,0.07361076
985,0.051831838
986,0.05401656
987,0.05686121
988,0.060288228
989,0.053506665
990,0.036859598
991,0.017519338
992,0.010410972
993,0.00858321
994,0.006052479
995,0.0018598326
996,0.0
997,0.0033007143
998,0.01677743
999,0.03719054
1000,0.08441061
1001,0.10946213
1002,0.080000095
1003,0.05602855
1004,0.06151387
1005,0.05383092
1006,0.037106335
1007,0.025892798
1008,0.020692859
1009,0.023903541
1010,0.028892677
1011,0.026988292
1012,0.026197296
1013,0.020761207
1014,0.0324637
1015,0.12552257
1016,0.43861887
1017,0.53416073
1018,0.5386734
1019,0.4720686
1020,0.3395344
1021,0.18188578
1022,0.07350907
1023,0.0294281
1024,0.0152769005
1025,0.00707902
1026,0.00027112663
1027,0.0001655519
1028,0.0
1029,0.0
1030,0.0
1031,0.0
1032,0.0
1033,0.0007366091
1034,0.0022443533
1035,0.010468281
1036,0.0102278665
1037,0.015555646
1038,0.01136088
1039,0.0043532625
1040,0.0
1041,0.0034903958
1042,0.028792417
1043,0.040419344
1044,0.046767145
1045,0.04646817
1046,0.04007604
1047,0.041993782
1048,0.04208707
1049,0.037769184
1050,0.03173355
1051,0.024769083
1052,0.016553843
1053,0.008810405
1054,0.008362029
1055,0.010872844
1056,0.008537898
1057,0.005159354
1058,0.00053331256
1059,0.0009137541
1060,0.0
1061,0.0
1062,0.0
1063,0.0090815425
1064,0.04320234
1065,0.2885694
1066,1.542025
1067,2.3521078
1068,1.7834122
1069,1.3903606
1070,1.2099307
1071,0.9807391
1072,0.72900176
1073,0.50952053
1074,0.2871736
1075,0.114145614
1076,0.042825308
1077,0.020632686
1078,0.011263446
1079,0.0050936807
1080,0.001353316
1081,0.0
1082,0.0
1083,0.0
1084,0.0
1085,0.0
1086,0.0026608706
1087,0.002886057
1088,0.002349928
1089,0.0060055554
1090,0.008138362
1091,0.010460007
1092,0.00859233
1093,0.010156471
1094,0.010027301
1095,0.00464382
1096,0.00032575428
1097,0.0
1098,7.803738e-05
1099,0.0003926903
1100,4.351139e-06
1101,0.0
1102,0.00086280704
1103,0.001605615
1104,0.0019322485
1105,0.001502052
1106,0.011903271
1107,0.019978091
1108,0.7777705
1109,3.5841248
1110,5.0209856
1111,4.508676
1112,3.7825193
1113,3.0181758
1114,2.2770772
1115,1.6388942
1116,1.1040199
1117,0.6270797
1118,0.21337295
1119,0.05116775
1120,0.018953277
1121,0.0062936693
1122,0.0010056645
1123,0.0
1124,0.0012463592
1125,0.0026695263
1126,0.00044332095
1127,0.0018609464
1128,0.0067972764
1129,0.012652185
1130,0.036579084
1131,0.04086345
1132,0.04041556
1133,0.02950586
1134,0.016173605
1135,0.011202436
1136,0.004822839
1137,0.00054214895
1138,0.00042660534
1139,0.0
1140,0.0
1141,0.00047668815
1142,0.0038229674
1143,0.009266347
1144,0.010664776
1145,0.014135718
1146,0.010658696
1147,0.005647123
1148,0.0028131753
1149,0.0061344057
1150,0.006807089
1151,0.0051401556
1152,0.01645188
1153,0.04517232
1154,0.06821357
1155,0.077989385
1156,0.088139236
1157,1.6024543
1158,3.7767398
1159,3.8497653
1160,3.1940775
1161,2.509923
1162,1.9855525
1163,1.524895
1164,1.0654585
1165,0.66246545
1166,0.29716164
1167,0.061478045
1168,0.015696738
1169,0.004175216
1170,0.0
1171,0.0
1172,0.0
1173,0.0
1174,0.0
1175,0.0
1176,0.00068837404
1177,0.0025869906
1178,0.003896907
1179,0.0060145445
1180,0.012113582
1181,0.028311051
1182,0.026426997
1183,0.02321975
1184,0.019798312
1185,0.015189954
1186,0.024032144
1187,0.05121421
1188,0.04889737
1189,0.051606685
1190,0.047211528
1191,0.025915593
1192,0.0092796385
1193,0.0070283264
1194,0.00918204
1195,0.01960624
1196,0.020843673
1197,0.038239803
1198,0.34580335
1199,0.4504873
1200,0.51020014
1201,0.87881887
1202,3.7279413
1203,5.3427925
1204,4.291679
1205,3.3759587
1206,2.5992687
1207,2.0228915
1208,1.4930274
1209,1.0117136
1210,0.5705993
1211,0.19365619
1212,0.03903038
1213,0.009870797
1214,0.0015227795
1215,0.0
1216,0.0
1217,0.0
1218,0.0
1219,0.0011642165
1220,0.00024425983
1221,0.004365414
1222,0.0023539104
1223,0.0042916313
1224,0.022181168
1225,0.033498816
1226,0.04308544
1227,0.040141225
1228,0.027249683
1229,0.016564999
1230,0.0062940903
1231,0.005092256
1232,0.0057407767
1233,0.01050809
1234,0.0095357895
1235,0.0052396655
1236,0.0031381324
1237,0.004440598
1238,0.010202728
1239,0.010918349
1240,0.0050751865
1241,0.005817905
1242,0.00485684
1243,0.005422443
1244,0.02007261
1245,0.02874273
1246,0.05563453
1247,0.093692094
1248,1.5255017
1249,3.6374724
1250,3.281889
1251,2.7964468
1252,2.257822
1253,1.7517452
1254,1.3340867
1255,0.9340298
1256,0.55926055
1257,0.216902
1258,0.072930664
1259,0.030218367
1260,0.010812247
1261,0.0026074112
1262,0.0
1263,0.027103394
1264,0.07119088
1265,0.083752066
1266,0.07583215
1267,0.053114384
1268,0.03360769
1269,0.011412956
1270,0.0020427033
1271,0.0050463723
1272,0.008753909
1273,0.009508407
1274,0.00771503
1275,0.0033615497
1276,0.0038332473
1277,0.006875392
1278,0.00812256
1279,0.010856308
1280,0.010326008
1281,0.0067474544
1282,0.0017725378
1283,0.031030476
1284,0.12602618
1285,0.14393139
1286,0.14974111
1287,0.11977883
1288,0.09253033
1289,0.14814384
1290,1.9296865
1291,4.9503913
1292,4.8774858
1293,4.269977
1294,3.5991607
1295,2.9350944
1296,2.236331
1297,1.6264029
1298,1.105839
1299,0.64571494
1300,0.2549349
1301,0.067940235
1302,0.01770615
1303,0.0003600982
1304,0.0
1305,0.0
1306,0.0
1307,0.005001299
1308,0.0025534779
1309,0.0
1310,0.001314056
1311,0.0059514046
1312,0.021083497
1313,0.029332362
1314,0.03774852
1315,0.03979972
1316,0.029991858
1317,0.02510123
1318,0.017857801
1319,0.0059037134
1320,0.00071901083
1321,0.008598238
1322,0.009846937
1323,0.0053097196
1324,0.0033214614
1325,0.0037378967
1326,0.00622689
1327,0.005792275
1328,0.0017006248
1329,0.0023308992
1330,0.0039078295
1331,0.008530304
1332,0.1440588
1333,0.28853384
1334,0.34497392
1335,0.32218656
1336,0.26943874
1337,0.19012667
1338,0.08624746
1339,0.04453242
1340,0.094953686
1341,1.3347608
1342,4.9478793
1343,4.023477
1344,3.3577719
1345,2.7662456
1346,2.1375904
1347,1.6089777
1348,1.1322311
1349,0.692924
1350,0.31666854
1351,0.087363094
1352,0.046379767
1353,0.02783721
1354,0.01212424
1355,0.0021252036
1356,0.0009239018
1357,0.007934332
1358,0.030641116
1359,0.045171767
1360,0.04619485
1361,0.040285274
1362,0.020065667
1363,0.010221459
1364,0.011296805
1365,0.010651344
1366,0.0387488
1367,0.036619257
1368,0.023691395
1369,0.01354127
1370,0.004020216
1371,0.0006996542
1372,0.0059943944
1373,0.012650982
1374,0.015603177
1375,0.01606947
1376,0.013318809
1377,0.009989006
1378,0.015621751
1379,0.016091466
1380,0.012043674
1381,0.010889839
1382,0.028702423
1383,0.1354448
1384,0.6164868
1385,1.1794732
1386,1.3398126
1387,1.2175262
1388,1.0933838
1389,0.89235497
1390,0.6651628
1391,0.44576916
1392,0.24150074
1393,0.10244778
1394,0.03718449
1395,0.02934879
1396,0.020737998
1397,0.007547751
1398,0.00095030665
1399,0.0
1400,0.0004969612
1401,0.0026019774
1402,0.0023987442
1403,0.006610777
1404,0.008092962
1405,0.013236001
1406,0.014762502
1407,0.016993847
1408,0.013022597
1409,0.009977868
1410,0.0045973025
1411,0.00049937144
1412,0.0011976063
1413,0.006817311
1414,0.007169515
1415,0.0073626535
1416,0.006836041
1417,0.006836418
1418,0.013460393
1419,0.010986051
1420,0.007467255
1421,0.006027609
1422,0.007035151
1423,0.0038914979
1424,0.009904343
1425,0.020178644
1426,0.032614272
1427,0.03761532
1428,0.03916723
1429,0.07138695
1430,1.3700273
1431,5.341403
1432,5.523632
1433,4.8951564
1434,3.9362113
1435,3.0116453
1436,2.2898831
1437,1.7034034
1438,1.1758723
1439,0.70830435
1440,0.29718846
1441,0.08806113
1442,0.032801956
1443,0.01511034
1444,0.0062430836
1445,0.0010625124
1446,0.0
1447,0.0
1448,0.0029683057
1449,0.0006648507
1450,0.0032005683
1451,0.012706958
1452,0.014463291
1453,0.023949265
1454,0.02521605
1455,0.022791434
1456,0.016893014
1457,0.01694221
1458,0.013451345
1459,0.011521988
1460,0.005162336
1461,0.008760557
1462,0.010991693
1463,0.010014661
1464,0.00795038
1465,0.0098738
1466,0.009164251
1467,0.0052501187
1468,0.0033206493
1469,0.0010565221
1470,0.0028665215
1471,0.0040492564
1472,0.0012541264
1473,0.00534977
1474,0.012757897
1475,0.039972752
1476,0.30776343
1477,1.4904343
1478,1.5982591
1479,1.6143491
1480,1.5508962
1481,1.3385365
1482,1.0756885
1483,0.8118336
1484,0.5292884
1485,0.2712997
1486,0.12607566
1487,0.059626542
1488,0.028095908
1489,0.015575314
1490,0.008288503
1491,0.003557615
1492,0.0011105761
1493,5.90086e-06
1494,0.0
1495,0.0
1496,0.0
1497,0.017034873
1498,0.028844073
1499,0.014691193
1500,0.01726608
1501,0.01423418
1502,0.012957292
1503,0.010796461
1504,0.015190225
1505,0.011592901
1506,0.006801841
1507,0.002511939
1508,7.721782e-05
1509,0.0
1510,0.0
1511,0.0012189746
1512,0.004516825
1513,0.0049378276
1514,0.010224007
1515,0.011988759
1516,0.008976966
1517,0.006992087
1518,0.0035891235
1519,0.0025373101
1520,0.0020487905
1521,0.00013810396
1522,0.0045633316
1523,0.01174131
1524,0.11744894
1525,1.2367817
1526,3.4349868
1527,4.3817997
1528,4.1199737
1529,3.3527617
1530,2.6226058
1531,2.0501175
1532,1.5345564
1533,1.0409209
1534,0.5876246
1535,0.21605055
1536,0.046803087
1537,0.013038337
1538,0.006228909
1539,0.0026119798
1540,0.0010173917
1541,0.0
1542,0.0
1543,0.006370604
1544,0.0034231693
1545,0.003739439
1546,0.006666314
1547,0.0042523183
1548,0.004809268
1549,0.00997249
1550,0.02325385
1551,0.011990309
1552,0.0035448074
1553,0.0029987693
1554,0.013798013
1555,0.012720093
1556,0.02584619
1557,0.011193998
1558,0.023003802
1559,0.020847246
1560,0.010426335
1561,0.031032821
1562,0.030988293
1563,0.029396018
1564,0.021565747
1565,0.017760526
1566,0.019581154
1567,0.011091419
1568,0.0024128854
1569,0.0
1570,0.0
1571,0.026849251
1572,0.01425104
1573,0.011204589
1574,0.004552709
1575,0.018988192
1576,0.02512464
1577,0.022978313
1578,0.019600958
1579,0.015108608
1580,0.011973426
1581,0.012044458
1582,0.015600672
1583,0.01521031
1584,0.015767679
1585,0.018235616
1586,0.014610678
1587,0.021903396
1588,0.017374799
1589,0.007396862
1590,0.011386871
1591,0.019238934
1592,0.034535423
1593,0.010384992
1594,0.014844477
1595,0.0082152635
1596,0.031938657
1597,0.025714442
1598,0.021958634
1599,0.009728793
1600,0.008545686
1601,0.0047829673
1602,0.002029311
1603,0.0085360855
1604,0.00397012
1605,0.0
1606,6.836653e-05
1607,0.0
1608,0.007486135
1609,0.020005107
1610,0.02554296
1611,0.010251552
1612,0.006682709
1613,0.0009197295
1614,0.00075888634
1615,0.0013902783
1616,0.0052156746
1617,0.0053931773
1618,0.0037155226
1619,0.0028967708
1620,0.0027225167
1621,0.005561419
1622,0.00376264
1623,0.012914866
1624,0.025079101
1625,0.024497181
1626,0.02164954
1627,0.018091738
1628,0.01243338
1629,0.0039606094
1630,0.0013706684
1631,0.0
1632,0.0
1633,0.0034483075
1634,0.0046575367
1635,0.016374886
1636,0.023107558
1637,0.018751845
1638,0.01605758
1639,0.015657768
1640,0.014819115
1641,0.009908795
1642,0.008341804
1643,0.0068604797
1644,0.012624532
1645,0.01165162
1646,0.0065897405
1647,0.003611207
1648,0.0022038221
1649,0.0014143884
1650,0.0021506846
1651,0.0046844482
1652,0.0018473566
1653,0.00043985248
1654,0.0
1655,0.0
1656,0.0
1657,0.0011323094
1658,0.002536118
1659,0.005591944
1660,0.0071665943
1661,0.0068921894
1662,0.007631466
